time,amplitude
1.812318846010677609e-01,-3.213100000000000000e+04
1.813225912500172343e-01,-3.186800000000000000e+04
1.814132978989667355e-01,3.238500000000000000e+04
1.815040045479162090e-01,3.263900000000000000e+04
1.815947111968657102e-01,3.238200000000000000e+04
1.816854178458151836e-01,-3.186800000000000000e+04
1.817761244947646571e-01,3.238200000000000000e+04
1.818668311437141583e-01,-3.187100000000000000e+04
1.819575377926636317e-01,-3.263900000000000000e+04
1.820482444416131051e-01,3.238400000000000000e+04
1.821389510905626063e-01,3.187000000000000000e+04
1.822296577395120798e-01,-3.213000000000000000e+04
1.823203643884615532e-01,3.187300000000000000e+04
1.824110710374110544e-01,-3.161700000000000000e+04
1.825017776863605279e-01,3.264200000000000000e+04
1.825924843353100013e-01,-3.264100000000000000e+04
1.826831909842595025e-01,3.187000000000000000e+04
1.827738976332089760e-01,-3.264300000000000000e+04
1.828646042821584772e-01,3.264100000000000000e+04
1.829553109311079506e-01,3.238000000000000000e+04
1.830460175800574241e-01,-3.161300000000000000e+04
1.831367242290069253e-01,3.238300000000000000e+04
1.832274308779563987e-01,3.212700000000000000e+04
1.833181375269058722e-01,3.263600000000000000e+04
1.834088441758553734e-01,-3.238200000000000000e+04
1.834995508248048468e-01,3.212400000000000000e+04
1.835902574737543202e-01,-3.187100000000000000e+04
1.836809641227038215e-01,3.238500000000000000e+04
1.837716707716532949e-01,3.238400000000000000e+04
1.838623774206027683e-01,3.212500000000000000e+04
1.839530840695522695e-01,-3.212800000000000000e+04
1.840437907185017430e-01,3.238400000000000000e+04
1.841344973674512442e-01,-3.238600000000000000e+04
1.842252040164007176e-01,3.264200000000000000e+04
1.843159106653501911e-01,-3.264200000000000000e+04
1.844066173142996923e-01,3.186900000000000000e+04
1.844973239632491657e-01,-3.238400000000000000e+04
1.845880306121986392e-01,3.212700000000000000e+04
1.846787372611481404e-01,-3.238600000000000000e+04
1.847694439100976138e-01,-3.212500000000000000e+04
1.848601505590470873e-01,3.263900000000000000e+04
1.849508572079965885e-01,3.161400000000000000e+04
1.850415638569460619e-01,-3.187500000000000000e+04
1.851322705058955354e-01,3.238700000000000000e+04
1.852229771548450366e-01,-3.264400000000000000e+04
1.853136838037945100e-01,-3.238100000000000000e+04
1.854043904527440112e-01,-3.264000000000000000e+04
1.854950971016934846e-01,3.213000000000000000e+04
1.855858037506429581e-01,3.263400000000000000e+04
1.856765103995924593e-01,-3.212300000000000000e+04
1.857672170485419327e-01,3.238000000000000000e+04
1.858579236974914062e-01,-3.161300000000000000e+04
1.859486303464409074e-01,3.238400000000000000e+04
1.860393369953903808e-01,-3.238300000000000000e+04
1.861300436443398543e-01,3.161200000000000000e+04
1.862207502932893555e-01,-3.135700000000000000e+04
1.863114569422388289e-01,3.161400000000000000e+04
1.864021635911883301e-01,-3.136000000000000000e+04
1.864928702401378036e-01,-3.263700000000000000e+04
1.865835768890872770e-01,-3.238600000000000000e+04
1.866742835380367782e-01,3.135700000000000000e+04
1.867649901869862517e-01,-3.136200000000000000e+04
1.868556968359357251e-01,3.161800000000000000e+04
1.869464034848852263e-01,-3.238900000000000000e+04
1.870371101338346997e-01,-3.212500000000000000e+04
1.871278167827841732e-01,-3.238300000000000000e+04
1.872185234317336744e-01,3.110400000000000000e+04
1.873092300806831478e-01,-3.187900000000000000e+04
1.873999367296326213e-01,3.239100000000000000e+04
1.874906433785821225e-01,3.237600000000000000e+04
1.875813500275315959e-01,-3.212600000000000000e+04
1.876720566764810971e-01,3.264000000000000000e+04
1.877627633254305706e-01,3.187400000000000000e+04
1.878534699743800440e-01,3.186400000000000000e+04
1.879441766233295452e-01,-3.186600000000000000e+04
1.880348832722790187e-01,3.160900000000000000e+04
1.881255899212284921e-01,-3.186900000000000000e+04
1.882162965701779933e-01,3.264000000000000000e+04
1.883070032191274668e-01,-3.238300000000000000e+04
1.883977098680769402e-01,3.109700000000000000e+04
1.884884165170264414e-01,-3.084400000000000000e+04
1.885791231659759148e-01,3.110200000000000000e+04
1.886698298149253883e-01,-3.110400000000000000e+04
1.887605364638748895e-01,3.264400000000000000e+04
1.888512431128243629e-01,-3.187300000000000000e+04
1.889419497617738641e-01,3.033200000000000000e+04
1.890326564107233376e-01,-3.033800000000000000e+04
1.891233630596728110e-01,3.110700000000000000e+04
1.892140697086223122e-01,-3.213200000000000000e+04
1.893047763575717857e-01,-3.212500000000000000e+04
1.893954830065212591e-01,-3.238400000000000000e+04
1.894861896554707603e-01,3.084800000000000000e+04
1.895768963044202338e-01,-3.188000000000000000e+04
1.896676029533697072e-01,3.213500000000000000e+04
1.897583096023192084e-01,-3.264800000000000000e+04
1.898490162512686819e-01,-3.212400000000000000e+04
1.899397229002181553e-01,-3.238300000000000000e+04
1.900304295491676565e-01,3.162000000000000000e+04
1.901211361981171299e-01,3.263200000000000000e+04
1.902118428470666311e-01,-3.211900000000000000e+04
1.903025494960161046e-01,3.186400000000000000e+04
1.903932561449655780e-01,-3.161000000000000000e+04
1.904839627939150792e-01,-3.238400000000000000e+04
1.905746694428645527e-01,-3.263700000000000000e+04
1.906653760918140261e-01,3.109600000000000000e+04
1.907560827407635273e-01,-3.084300000000000000e+04
1.908467893897130008e-01,3.058800000000000000e+04
1.909374960386624742e-01,-3.059100000000000000e+04
1.910282026876119754e-01,3.238500000000000000e+04
1.911189093365614489e-01,-3.084500000000000000e+04
1.912096159855109223e-01,3.033000000000000000e+04
1.913003226344604235e-01,-3.033700000000000000e+04
1.913910292834098970e-01,3.059400000000000000e+04
1.914817359323593982e-01,-3.136400000000000000e+04
1.915724425813088716e-01,3.213100000000000000e+04
1.916631492302583450e-01,-3.110500000000000000e+04
1.917538558792078462e-01,3.059400000000000000e+04
1.918445625281573197e-01,-3.111200000000000000e+04
1.919352691771067931e-01,3.162200000000000000e+04
1.920259758260562943e-01,-3.213800000000000000e+04
1.921166824750057678e-01,3.264700000000000000e+04
1.922073891239552412e-01,-3.238800000000000000e+04
1.922980957729047424e-01,3.136600000000000000e+04
1.923888024218542159e-01,3.262900000000000000e+04
1.924795090708036893e-01,3.264800000000000000e+04
1.925702157197531905e-01,3.211600000000000000e+04
1.926609223687026640e-01,-3.160900000000000000e+04
1.927516290176521652e-01,3.212300000000000000e+04
1.928423356666016386e-01,-3.263400000000000000e+04
1.929330423155511121e-01,3.135000000000000000e+04
1.930237489645006133e-01,-3.135100000000000000e+04
1.931144556134500867e-01,3.058100000000000000e+04
1.932051622623995601e-01,-3.033200000000000000e+04
1.932958689113490613e-01,3.187100000000000000e+04
1.933865755602985348e-01,-3.110200000000000000e+04
1.934772822092480082e-01,3.058400000000000000e+04
1.935679888581975094e-01,-3.007400000000000000e+04
1.936586955071469829e-01,2.956300000000000000e+04
1.937494021560964563e-01,-3.033700000000000000e+04
1.938401088050459575e-01,3.187500000000000000e+04
1.939308154539954310e-01,-3.084900000000000000e+04
1.940215221029449322e-01,3.033300000000000000e+04
1.941122287518944056e-01,-2.931200000000000000e+04
1.942029354008438791e-01,2.957100000000000000e+04
1.942936420497933803e-01,-3.111000000000000000e+04
1.943843486987428537e-01,3.239100000000000000e+04
1.944750553476923272e-01,-3.161900000000000000e+04
1.945657619966418284e-01,3.008300000000000000e+04
1.946564686455913018e-01,-3.034300000000000000e+04
1.947471752945407752e-01,3.085800000000000000e+04
1.948378819434902764e-01,-3.239700000000000000e+04
1.949285885924397499e-01,-3.237600000000000000e+04
1.950192952413892233e-01,-3.264300000000000000e+04
1.951100018903387245e-01,3.136800000000000000e+04
1.952007085392881980e-01,3.262900000000000000e+04
1.952914151882376992e-01,-3.185800000000000000e+04
1.953821218371871726e-01,3.160300000000000000e+04
1.954728284861366461e-01,-3.084100000000000000e+04
1.955635351350861473e-01,3.212600000000000000e+04
1.956542417840356207e-01,-3.161000000000000000e+04
1.957449484329850942e-01,3.058000000000000000e+04
1.958356550819345954e-01,-2.981600000000000000e+04
1.959263617308840688e-01,2.981600000000000000e+04
1.960170683798335423e-01,-3.110300000000000000e+04
1.961077750287830435e-01,3.187200000000000000e+04
1.961984816777325169e-01,-3.033600000000000000e+04
1.962891883266819903e-01,2.981600000000000000e+04
1.963798949756314915e-01,-2.905800000000000000e+04
1.964706016245809650e-01,2.931500000000000000e+04
1.965613082735304662e-01,-3.162200000000000000e+04
1.966520149224799396e-01,3.239000000000000000e+04
1.967427215714294131e-01,-3.085200000000000000e+04
1.968334282203789143e-01,2.957100000000000000e+04
1.969241348693283877e-01,-3.060100000000000000e+04
1.970148415182778612e-01,3.060500000000000000e+04
1.971055481672273624e-01,-3.214000000000000000e+04
1.971962548161768358e-01,-3.212100000000000000e+04
1.972869614651263093e-01,-3.238900000000000000e+04
1.973776681140758105e-01,3.085800000000000000e+04
1.974683747630252839e-01,3.262700000000000000e+04
1.975590814119747574e-01,-3.236700000000000000e+04
1.976497880609242586e-01,3.185800000000000000e+04
1.977404947098737320e-01,-3.160900000000000000e+04
1.978312013588232332e-01,3.212500000000000000e+04
1.979219080077727067e-01,-3.186400000000000000e+04
1.980126146567221801e-01,3.083500000000000000e+04
1.981033213056716813e-01,-2.955800000000000000e+04
1.981940279546211547e-01,3.006900000000000000e+04
1.982847346035706282e-01,-3.110100000000000000e+04
1.983754412525201294e-01,3.187300000000000000e+04
1.984661479014696028e-01,-2.982200000000000000e+04
1.985568545504190763e-01,2.981600000000000000e+04
1.986475611993685775e-01,-2.777700000000000000e+04
1.987382678483180509e-01,2.905600000000000000e+04
1.988289744972675244e-01,-3.059500000000000000e+04
1.989196811462170256e-01,3.162000000000000000e+04
1.990103877951664990e-01,-3.059500000000000000e+04
1.991010944441160002e-01,2.906100000000000000e+04
1.991918010930654737e-01,-3.008900000000000000e+04
1.992825077420149471e-01,2.958300000000000000e+04
1.993732143909644483e-01,-3.188400000000000000e+04
1.994639210399139218e-01,-3.237700000000000000e+04
1.995546276888633952e-01,-3.239100000000000000e+04
1.996453343378128964e-01,3.086100000000000000e+04
1.997360409867623698e-01,3.237000000000000000e+04
1.998267476357118433e-01,-3.210900000000000000e+04
1.999174542846613445e-01,3.185600000000000000e+04
2.000081609336108179e-01,-3.135400000000000000e+04
2.000988675825602914e-01,3.186800000000000000e+04
2.001895742315097926e-01,-3.058400000000000000e+04
2.002802808804592660e-01,2.980800000000000000e+04
2.003709875294087672e-01,-2.802400000000000000e+04
2.004616941783582407e-01,2.930100000000000000e+04
2.005524008273077141e-01,-3.135800000000000000e+04
2.006431074762572153e-01,3.136100000000000000e+04
2.007338141252066888e-01,-2.905800000000000000e+04
2.008245207741561622e-01,2.879400000000000000e+04
2.009152274231056634e-01,-2.829500000000000000e+04
2.010059340720551369e-01,2.880700000000000000e+04
2.010966407210046103e-01,-3.162300000000000000e+04
2.011873473699541115e-01,3.238900000000000000e+04
2.012780540189035849e-01,-3.059800000000000000e+04
2.013687606678530584e-01,2.881200000000000000e+04
2.014594673168025596e-01,-3.162700000000000000e+04
2.015501739657520330e-01,3.086800000000000000e+04
2.016408806147015342e-01,-3.265300000000000000e+04
2.017315872636510077e-01,-3.135600000000000000e+04
2.018222939126004811e-01,3.237900000000000000e+04
2.019130005615499823e-01,3.239900000000000000e+04
2.020037072104994558e-01,3.134400000000000000e+04
2.020944138594489292e-01,-2.878900000000000000e+04
2.021851205083984304e-01,3.109000000000000000e+04
2.022758271573479039e-01,-3.161500000000000000e+04
2.023665338062973773e-01,3.162000000000000000e+04
2.024572404552468785e-01,-2.828400000000000000e+04
2.025479471041963520e-01,3.007100000000000000e+04
2.026386537531458254e-01,-2.854700000000000000e+04
2.027293604020953266e-01,2.957500000000000000e+04
2.028200670510448000e-01,-3.264400000000000000e+04
2.029107736999943012e-01,3.264600000000000000e+04
2.030014803489437747e-01,-3.034200000000000000e+04
2.030921869978932481e-01,2.906600000000000000e+04
2.031828936468427493e-01,3.212000000000000000e+04
2.032736002957922228e-01,3.214700000000000000e+04
2.033643069447416962e-01,3.134900000000000000e+04
2.034550135936911974e-01,-3.110500000000000000e+04
2.035457202426406709e-01,3.263400000000000000e+04
2.036364268915901443e-01,-3.237200000000000000e+04
2.037271335405396455e-01,3.057800000000000000e+04
2.038178401894891190e-01,-2.803000000000000000e+04
2.039085468384385924e-01,3.083800000000000000e+04
2.039992534873880936e-01,-3.187800000000000000e+04
2.040899601363375671e-01,3.085300000000000000e+04
2.041806667852870683e-01,-2.930900000000000000e+04
2.042713734342365417e-01,3.033200000000000000e+04
2.043620800831860151e-01,-2.958000000000000000e+04
2.044527867321355163e-01,3.034800000000000000e+04
2.045434933810849898e-01,3.161000000000000000e+04
2.046342000300344632e-01,3.238900000000000000e+04
2.047249066789839644e-01,-3.059500000000000000e+04
2.048156133279334379e-01,3.034700000000000000e+04
2.049063199768829113e-01,3.032400000000000000e+04
2.049970266258324125e-01,-3.159700000000000000e+04
2.050877332747818860e-01,3.109600000000000000e+04
2.051784399237313594e-01,-3.110800000000000000e+04
2.052691465726808606e-01,-3.161900000000000000e+04
2.053598532216303341e-01,-3.083900000000000000e+04
2.054505598705798353e-01,2.930200000000000000e+04
2.055412665195293087e-01,-2.726700000000000000e+04
2.056319731684787822e-01,3.084800000000000000e+04
2.057226798174282834e-01,-3.264900000000000000e+04
2.058133864663777568e-01,3.264300000000000000e+04
2.059040931153272302e-01,-3.110000000000000000e+04
2.059947997642767314e-01,3.008600000000000000e+04
2.060855064132262049e-01,-3.239800000000000000e+04
2.061762130621756783e-01,3.265800000000000000e+04
2.062669197111251795e-01,3.083900000000000000e+04
2.063576263600746530e-01,-3.238400000000000000e+04
2.064483330090241264e-01,-3.186900000000000000e+04
2.065390396579736276e-01,-3.135200000000000000e+04
2.066297463069231011e-01,2.955600000000000000e+04
2.067204529558726023e-01,-2.828500000000000000e+04
2.068111596048220757e-01,3.084700000000000000e+04
2.069018662537715492e-01,3.237700000000000000e+04
2.069925729027210504e-01,-3.135700000000000000e+04
2.070832795516705238e-01,-3.059200000000000000e+04
2.071739862006199973e-01,2.957000000000000000e+04
2.072646928495694985e-01,-3.137400000000000000e+04
2.073553994985189719e-01,3.214500000000000000e+04
2.074461061474684453e-01,3.109300000000000000e+04
2.075368127964179465e-01,-3.110700000000000000e+04
2.076275194453674200e-01,3.238900000000000000e+04
2.077182260943168934e-01,-3.212000000000000000e+04
2.078089327432663946e-01,2.930000000000000000e+04
2.078996393922158681e-01,-2.802500000000000000e+04
2.079903460411653693e-01,2.981900000000000000e+04
2.080810526901148427e-01,3.263300000000000000e+04
2.081717593390643162e-01,-3.186300000000000000e+04
2.082624659880138174e-01,-2.982800000000000000e+04
2.083531726369632908e-01,2.982300000000000000e+04
2.084438792859127643e-01,-2.984000000000000000e+04
2.085345859348622655e-01,3.086500000000000000e+04
2.086252925838117389e-01,3.057900000000000000e+04
2.087159992327612124e-01,-2.982100000000000000e+04
2.088067058817107136e-01,3.136000000000000000e+04
2.088974125306601870e-01,3.239600000000000000e+04
2.089881191796096882e-01,2.904100000000000000e+04
2.090788258285591616e-01,-2.878400000000000000e+04
2.091695324775086351e-01,2.981200000000000000e+04
2.092602391264581363e-01,-3.111100000000000000e+04
2.093509457754076097e-01,3.213900000000000000e+04
2.094416524243570832e-01,-2.906000000000000000e+04
2.095323590733065844e-01,2.930700000000000000e+04
2.096230657222560578e-01,-2.753300000000000000e+04
2.097137723712055313e-01,2.957900000000000000e+04
2.098044790201550325e-01,3.135000000000000000e+04
2.098951856691045059e-01,-3.032600000000000000e+04
2.099858923180539794e-01,-3.264600000000000000e+04
2.100765989670034806e-01,3.137500000000000000e+04
2.101673056159529540e-01,3.006500000000000000e+04
2.102580122649024552e-01,-3.082600000000000000e+04
2.103487189138519287e-01,3.032200000000000000e+04
2.104394255628014021e-01,-2.931500000000000000e+04
2.105301322117509033e-01,3.085400000000000000e+04
2.106208388607003767e-01,-2.854100000000000000e+04
2.107115455096498502e-01,2.879200000000000000e+04
2.108022521585993514e-01,-2.701400000000000000e+04
2.108929588075488248e-01,2.983000000000000000e+04
2.109836654564982983e-01,-3.265000000000000000e+04
2.110743721054477995e-01,-3.160200000000000000e+04
2.111650787543972729e-01,-3.162400000000000000e+04
2.112557854033467464e-01,3.112100000000000000e+04
2.113464920522962476e-01,3.082900000000000000e+04
2.114371987012457210e-01,-3.159300000000000000e+04
2.115279053501952222e-01,2.955600000000000000e+04
2.116186119991446957e-01,-3.007700000000000000e+04
2.117093186480941691e-01,3.033700000000000000e+04
2.118000252970436703e-01,-2.879400000000000000e+04
2.118907319459931438e-01,2.802100000000000000e+04
2.119814385949426172e-01,-2.727000000000000000e+04
2.120721452438921184e-01,2.931400000000000000e+04
2.121628518928415918e-01,-3.137200000000000000e+04
2.122535585417910653e-01,3.264600000000000000e+04
2.123442651907405665e-01,-3.060100000000000000e+04
2.124349718396900399e-01,2.983700000000000000e+04
2.125256784886395134e-01,3.185300000000000000e+04
2.126163851375890146e-01,-3.159600000000000000e+04
2.127070917865384880e-01,3.057800000000000000e+04
2.127977984354879892e-01,-3.161000000000000000e+04
2.128885050844374627e-01,3.033700000000000000e+04
2.129792117333869361e-01,-2.930100000000000000e+04
2.130699183823364373e-01,2.801800000000000000e+04
2.131606250312859108e-01,-2.752200000000000000e+04
2.132513316802353842e-01,2.931400000000000000e+04
2.133420383291848854e-01,-3.162000000000000000e+04
2.134327449781343589e-01,-3.263500000000000000e+04
2.135234516270838323e-01,-2.906500000000000000e+04
2.136141582760333335e-01,2.906800000000000000e+04
2.137048649249828070e-01,-3.266000000000000000e+04
2.137955715739322804e-01,-3.210600000000000000e+04
2.138862782228817816e-01,3.211500000000000000e+04
2.139769848718312550e-01,-3.110200000000000000e+04
2.140676915207807562e-01,3.084800000000000000e+04
2.141583981697302297e-01,-2.955200000000000000e+04
2.142491048186797031e-01,2.801500000000000000e+04
2.143398114676292043e-01,-2.675100000000000000e+04
2.144305181165786778e-01,2.931300000000000000e+04
2.145212247655281512e-01,-3.238900000000000000e+04
2.146119314144776524e-01,3.264800000000000000e+04
2.147026380634271259e-01,-2.829700000000000000e+04
2.147933447123765993e-01,2.778800000000000000e+04
2.148840513613261005e-01,-3.240300000000000000e+04
2.149747580102755740e-01,-3.236100000000000000e+04
2.150654646592250474e-01,3.160100000000000000e+04
2.151561713081745486e-01,-3.084800000000000000e+04
2.152468779571240221e-01,3.033500000000000000e+04
2.153375846060735233e-01,-2.903900000000000000e+04
2.154282912550229967e-01,2.749900000000000000e+04
2.155189979039724701e-01,-2.624000000000000000e+04
2.156097045529219713e-01,2.906100000000000000e+04
2.157004112018714448e-01,-3.213500000000000000e+04
2.157911178508209182e-01,3.264800000000000000e+04
2.158818244997704194e-01,-2.778600000000000000e+04
2.159725311487198929e-01,2.727900000000000000e+04
2.160632377976693663e-01,-3.266300000000000000e+04
2.161539444466188675e-01,-3.056800000000000000e+04
2.162446510955683410e-01,3.083000000000000000e+04
2.163353577445178144e-01,-3.110200000000000000e+04
2.164260643934673156e-01,3.033500000000000000e+04
2.165167710424167891e-01,-2.878200000000000000e+04
2.166074776913662903e-01,2.724200000000000000e+04
2.166981843403157637e-01,-2.598400000000000000e+04
2.167888909892652372e-01,2.778400000000000000e+04
2.168795976382147384e-01,-3.213400000000000000e+04
2.169703042871642118e-01,3.213500000000000000e+04
2.170610109361136852e-01,-2.804100000000000000e+04
2.171517175850631864e-01,2.676700000000000000e+04
2.172424242340126599e-01,-3.240600000000000000e+04
2.173331308829621333e-01,-3.031200000000000000e+04
2.174238375319116345e-01,3.210700000000000000e+04
2.175145441808611080e-01,-3.136000000000000000e+04
2.176052508298105814e-01,3.033500000000000000e+04
2.176959574787600826e-01,-2.827100000000000000e+04
2.177866641277095561e-01,2.698600000000000000e+04
2.178773707766590573e-01,-2.700900000000000000e+04
2.179680774256085307e-01,2.753200000000000000e+04
2.180587840745580042e-01,3.212500000000000000e+04
2.181494907235075054e-01,-3.237900000000000000e+04
2.182401973724569788e-01,-2.906600000000000000e+04
2.183309040214064523e-01,2.830800000000000000e+04
2.184216106703559535e-01,3.236000000000000000e+04
2.185123173193054269e-01,-2.903600000000000000e+04
2.186030239682549003e-01,3.211000000000000000e+04
2.186937306172044015e-01,-3.136300000000000000e+04
2.187844372661538750e-01,3.059400000000000000e+04
2.188751439151033484e-01,-2.699800000000000000e+04
2.189658505640528496e-01,2.648600000000000000e+04
2.190565572130023231e-01,-2.906000000000000000e+04
2.191472638619518243e-01,3.035200000000000000e+04
2.192379705109012977e-01,3.212400000000000000e+04
2.193286771598507712e-01,-3.212500000000000000e+04
2.194193838088002724e-01,-3.059800000000000000e+04
2.195100904577497458e-01,3.240300000000000000e+04
2.196007971066992193e-01,3.133500000000000000e+04
2.196915037556487205e-01,-2.981200000000000000e+04
2.197822104045981939e-01,3.084700000000000000e+04
2.198729170535476674e-01,-3.238800000000000000e+04
2.199636237024971686e-01,3.187200000000000000e+04
2.200543303514466420e-01,-2.930800000000000000e+04
2.201450370003961154e-01,2.727000000000000000e+04
2.202357436493456166e-01,-3.085900000000000000e+04
2.203264502982950901e-01,-3.084600000000000000e+04
2.204171569472445913e-01,3.186500000000000000e+04
2.205078635961940647e-01,3.212400000000000000e+04
2.205985702451435382e-01,-3.213000000000000000e+04
2.206892768940930394e-01,-3.084300000000000000e+04
2.207799835430425128e-01,2.904500000000000000e+04
2.208706901919919863e-01,3.187500000000000000e+04
2.209613968409414875e-01,-3.161100000000000000e+04
2.210521034898909609e-01,3.186600000000000000e+04
2.211428101388404344e-01,-3.264800000000000000e+04
2.212335167877899356e-01,-3.237800000000000000e+04
2.213242234367394090e-01,-3.212500000000000000e+04
2.214149300856888825e-01,-3.239800000000000000e+04
2.215056367346383837e-01,-3.239200000000000000e+04
2.215963433835878571e-01,3.163200000000000000e+04
2.216870500325373583e-01,3.033000000000000000e+04
2.217777566814868317e-01,-3.007500000000000000e+04
2.218684633304363052e-01,-3.238600000000000000e+04
2.219591699793858064e-01,3.162600000000000000e+04
2.220498766283352798e-01,3.058600000000000000e+04
2.221405832772847533e-01,-2.675700000000000000e+04
2.222312899262342545e-01,3.085100000000000000e+04
2.223219965751837279e-01,-3.162800000000000000e+04
2.224127032241332014e-01,3.239500000000000000e+04
2.225034098730827026e-01,-2.957100000000000000e+04
2.225941165220321760e-01,3.034300000000000000e+04
2.226848231709816495e-01,3.006900000000000000e+04
2.227755298199311507e-01,-2.878100000000000000e+04
2.228662364688806241e-01,2.981300000000000000e+04
2.229569431178301253e-01,-2.957000000000000000e+04
2.230476497667795988e-01,3.110500000000000000e+04
2.231383564157290722e-01,-2.803100000000000000e+04
2.232290630646785734e-01,2.905200000000000000e+04
2.233197697136280468e-01,-3.137700000000000000e+04
2.234104763625775203e-01,3.189400000000000000e+04
2.235011830115270215e-01,3.134500000000000000e+04
2.235918896604764949e-01,-3.186300000000000000e+04
2.236825963094259684e-01,3.135500000000000000e+04
2.237733029583754696e-01,-2.929700000000000000e+04
2.238640096073249430e-01,2.827300000000000000e+04
2.239547162562744165e-01,-2.855000000000000000e+04
2.240454229052239177e-01,2.932500000000000000e+04
2.241361295541733911e-01,-3.162400000000000000e+04
2.242268362031228923e-01,3.238800000000000000e+04
2.243175428520723658e-01,-3.162400000000000000e+04
2.244082495010218392e-01,3.163600000000000000e+04
2.244989561499713404e-01,2.903900000000000000e+04
2.245896627989208139e-01,-2.828500000000000000e+04
2.246803694478702873e-01,3.033500000000000000e+04
2.247710760968197885e-01,-3.161700000000000000e+04
2.248617827457692619e-01,3.212400000000000000e+04
2.249524893947187354e-01,-2.905900000000000000e+04
2.250431960436682366e-01,3.009000000000000000e+04
2.251339026926177100e-01,3.006400000000000000e+04
2.252246093415671835e-01,-2.930300000000000000e+04
2.253153159905166847e-01,3.110200000000000000e+04
2.254060226394661581e-01,-3.238500000000000000e+04
2.254967292884156593e-01,3.161200000000000000e+04
2.255874359373651328e-01,-2.905100000000000000e+04
2.256781425863146062e-01,2.829400000000000000e+04
2.257688492352641074e-01,-3.266000000000000000e+04
2.258595558842135809e-01,-3.006700000000000000e+04
2.259502625331630543e-01,3.135200000000000000e+04
2.260409691821125555e-01,3.213400000000000000e+04
2.261316758310620290e-01,3.263200000000000000e+04
2.262223824800115024e-01,-2.929800000000000000e+04
2.263130891289610036e-01,2.777100000000000000e+04
2.264037957779104770e-01,-3.137100000000000000e+04
2.264945024268599505e-01,-3.134500000000000000e+04
2.265852090758094517e-01,-3.137000000000000000e+04
2.266759157247589251e-01,3.008200000000000000e+04
2.267666223737084263e-01,-3.085100000000000000e+04
2.268573290226578998e-01,-3.211000000000000000e+04
2.269480356716073732e-01,2.904300000000000000e+04
2.270387423205568744e-01,-3.034200000000000000e+04
2.271294489695063479e-01,3.213900000000000000e+04
2.272201556184558213e-01,-3.238600000000000000e+04
2.273108622674053225e-01,3.084100000000000000e+04
2.274015689163547960e-01,-2.930900000000000000e+04
2.274922755653042694e-01,3.238800000000000000e+04
2.275829822142537706e-01,3.032500000000000000e+04
2.276736888632032441e-01,-3.136200000000000000e+04
2.277643955121527175e-01,-3.211900000000000000e+04
2.278551021611022187e-01,3.161800000000000000e+04
2.279458088100516922e-01,3.211800000000000000e+04
2.280365154590011934e-01,-3.160400000000000000e+04
2.281272221079506668e-01,-3.212700000000000000e+04
2.282179287569001402e-01,3.032600000000000000e+04
2.283086354058496414e-01,-3.136400000000000000e+04
2.283993420547991149e-01,-3.185900000000000000e+04
2.284900487037485883e-01,3.058800000000000000e+04
2.285807553526980895e-01,-3.085400000000000000e+04
2.286714620016475630e-01,3.239000000000000000e+04
2.287621686505970364e-01,-3.212400000000000000e+04
2.288528752995465376e-01,2.981600000000000000e+04
2.289435819484960111e-01,-2.957400000000000000e+04
2.290342885974454845e-01,3.214200000000000000e+04
2.291249952463949857e-01,3.109500000000000000e+04
2.292157018953444592e-01,-3.084800000000000000e+04
2.293064085442939604e-01,-3.238800000000000000e+04
2.293971151932434338e-01,3.265000000000000000e+04
2.294878218421929073e-01,2.878600000000000000e+04
2.295785284911424085e-01,-2.777500000000000000e+04
2.296692351400918819e-01,3.034400000000000000e+04
2.297599417890413553e-01,3.237400000000000000e+04
2.298506484379908565e-01,-3.263600000000000000e+04
2.299413550869403300e-01,-3.162100000000000000e+04
2.300320617358898034e-01,3.060300000000000000e+04
2.301227683848393046e-01,3.006100000000000000e+04
2.302134750337887781e-01,-2.853300000000000000e+04
2.303041816827382515e-01,3.007800000000000000e+04
2.303948883316877527e-01,-3.213200000000000000e+04
2.304855949806372262e-01,3.238300000000000000e+04
2.305763016295867274e-01,-2.956600000000000000e+04
2.306670082785362008e-01,2.957300000000000000e+04
2.307577149274856743e-01,-3.240100000000000000e+04
2.308484215764351755e-01,-2.981200000000000000e+04
2.309391282253846489e-01,3.135500000000000000e+04
2.310298348743341224e-01,3.238400000000000000e+04
2.311205415232836236e-01,-3.264200000000000000e+04
2.312112481722330970e-01,-2.930600000000000000e+04
2.313019548211825704e-01,2.853800000000000000e+04
2.313926614701320716e-01,-3.187900000000000000e+04
2.314833681190815451e-01,-3.007200000000000000e+04
2.315740747680310185e-01,3.212400000000000000e+04
2.316647814169805197e-01,3.186600000000000000e+04
2.317554880659299932e-01,-3.212700000000000000e+04
2.318461947148794944e-01,-3.032800000000000000e+04
2.319369013638289678e-01,3.032400000000000000e+04
2.320276080127784413e-01,3.263300000000000000e+04
2.321183146617279425e-01,-3.083300000000000000e+04
2.322090213106774159e-01,3.135800000000000000e+04
2.322997279596268894e-01,3.212200000000000000e+04
2.323904346085763906e-01,-3.110100000000000000e+04
2.324811412575258640e-01,-3.160700000000000000e+04
2.325718479064753375e-01,3.032700000000000000e+04
2.326625545554248387e-01,-3.136900000000000000e+04
2.327532612043743121e-01,-3.108700000000000000e+04
2.328439678533238133e-01,3.084100000000000000e+04
2.329346745022732867e-01,3.212700000000000000e+04
